x,y,domain,emotion
-40.65619659423828,0.3370848000049591,source,neutral
-39.13086700439453,-10.923099517822266,source,sad
54.970069885253906,-22.243810653686523,source,sad
51.45438003540039,-20.767488479614258,source,neutral
51.6585693359375,-21.122285842895508,source,neutral
-44.86503219604492,3.140742301940918,source,sad
-39.648719787597656,5.249515533447266,source,sad
-40.77278518676758,5.545611381530762,source,sad
-40.27863311767578,5.399938583374023,source,neutral
-49.545654296875,-0.2052348554134369,source,sad
-8.545473098754883,35.349308013916016,source,sad
55.969661712646484,-19.65550994873047,source,sad
48.59103775024414,-21.693599700927734,source,sad
49.81102752685547,-20.91202735900879,source,sad
-39.66484451293945,7.3923516273498535,source,neutral
-48.244293212890625,-1.0144506692886353,source,sad
-39.55580520629883,5.176048755645752,source,neutral
53.28264236450195,-20.8974666595459,source,neutral
-38.29172134399414,2.0635228157043457,source,sad
47.14707946777344,-21.264175415039062,source,sad
-45.66168212890625,0.9020123481750488,source,sad
-39.25868606567383,8.472625732421875,source,sad
-49.6231575012207,-0.7856199741363525,source,neutral
-38.363460540771484,-13.828958511352539,source,sad
-45.20216751098633,-0.4952821433544159,source,neutral
50.580169677734375,-20.563648223876953,source,neutral
-40.56642150878906,0.5134478807449341,source,sad
53.479591369628906,-22.954059600830078,source,neutral
56.84086990356445,-19.058279037475586,source,neutral
52.94036865234375,-22.254526138305664,source,neutral
41.439884185791016,-33.727352142333984,source,sad
-41.21432113647461,-8.144620895385742,source,neutral
53.986297607421875,-23.686664581298828,source,neutral
58.64455795288086,-19.649709701538086,source,neutral
-27.09560203552246,-21.789960861206055,source,neutral
49.219032287597656,-20.834848403930664,source,neutral
-26.396459579467773,-21.128559112548828,source,neutral
53.25015640258789,-22.108081817626953,source,neutral
42.656837463378906,-32.71708679199219,source,neutral
-38.02571487426758,-12.077744483947754,source,neutral
35.501068115234375,-33.174163818359375,source,sad
-11.436775207519531,18.23305320739746,source,happy
-8.546250343322754,7.377675533294678,source,happy
-6.681416988372803,-16.0749454498291,source,happy
-8.624983787536621,4.141211986541748,source,happy
-7.135779857635498,-15.75073528289795,source,happy
-10.981330871582031,19.340862274169922,source,happy
-10.742356300354004,28.189510345458984,source,happy
-13.157737731933594,27.57184600830078,source,happy
-26.748451232910156,-9.466375350952148,source,happy
2.344593048095703,17.80011749267578,source,happy
2.177557945251465,16.92514419555664,source,happy
-11.875418663024902,18.364055633544922,source,happy
-12.586028099060059,16.000661849975586,source,happy
-11.163068771362305,28.48910140991211,source,happy
-12.241849899291992,-6.585222244262695,source,happy
-10.461288452148438,27.618074417114258,source,happy
-15.2476224899292,-12.05990982055664,source,happy
-11.917908668518066,3.0004801750183105,source,happy
-11.837448120117188,9.915786743164062,source,happy
-12.375601768493652,15.614945411682129,source,happy
-10.989994049072266,20.906726837158203,source,happy
-9.040194511413574,4.718946933746338,source,happy
-12.986696243286133,10.836763381958008,source,happy
-2.649975538253784,24.17755699157715,source,happy
-10.95057487487793,-24.951963424682617,source,happy
0.7309794425964355,7.794591426849365,source,happy
-17.2535400390625,-31.517616271972656,source,happy
-25.773881912231445,-25.940553665161133,source,happy
-14.69320297241211,-2.904651641845703,source,neutral
-10.664633750915527,-19.27227783203125,source,neutral
-10.24247932434082,4.013456344604492,source,happy
-15.775571823120117,23.770280838012695,source,happy
-31.652982711791992,2.1462833881378174,source,happy
56.20798110961914,-19.089305877685547,source,happy
-22.84853172302246,0.23738963901996613,source,neutral
-40.21392059326172,-5.933253765106201,source,neutral
-34.684329986572266,-12.80599594116211,source,angry
-3.6156485080718994,28.178871154785156,source,angry
-35.187435150146484,-3.704197406768799,source,neutral
-17.682579040527344,-2.772731304168701,source,angry
-8.965505599975586,-8.547728538513184,source,angry
-14.63912296295166,-27.611934661865234,source,angry
-22.1409854888916,-5.995907783508301,source,angry
-38.915103912353516,-6.62839937210083,source,neutral
-27.53877830505371,11.55974292755127,source,angry
-8.763666152954102,-6.20167875289917,source,angry
-10.724042892456055,-22.30082130432129,source,angry
3.8054158687591553,36.06761169433594,source,angry
-19.380754470825195,-3.4862420558929443,source,angry
-40.580326080322266,-4.948557376861572,source,neutral
-42.7379264831543,-5.401118278503418,source,neutral
-42.15550994873047,-0.9672529101371765,source,neutral
51.917354583740234,-23.91507339477539,source,neutral
43.01261901855469,-30.304203033447266,source,neutral
-34.4666748046875,3.977306842803955,source,neutral
-38.28966522216797,-6.288712024688721,source,neutral
33.09164810180664,-30.446727752685547,source,neutral
56.831085205078125,-20.836400985717773,source,neutral
42.58342361450195,-34.57464599609375,source,neutral
-26.764026641845703,-20.158794403076172,source,neutral
-27.563594818115234,-14.27384090423584,source,neutral
-11.184285163879395,32.9503059387207,source,angry
-9.86052417755127,-33.64499282836914,source,neutral
-37.942649841308594,6.817746639251709,source,neutral
-29.75709342956543,-1.3680466413497925,source,neutral
-32.492740631103516,2.2258453369140625,source,neutral
32.59476089477539,-30.765249252319336,source,neutral
32.51070785522461,-31.080368041992188,source,neutral
-28.86882972717285,11.52899169921875,source,angry
-26.693403244018555,-26.130043029785156,source,angry
0.6927659511566162,33.16701126098633,source,angry
27.332183837890625,4.707864761352539,source,angry
5.242483139038086,37.93404006958008,source,angry
4.217774868011475,35.386627197265625,source,angry
-10.293410301208496,35.62644958496094,source,angry
4.112335205078125,35.410865783691406,source,angry
-0.43942323327064514,33.71615219116211,source,angry
-4.555431842803955,24.90081787109375,source,angry
-41.99854278564453,2.25034236907959,source,neutral
-31.179555892944336,-11.541794776916504,source,neutral
-16.453304290771484,-19.516939163208008,source,neutral
-29.340129852294922,11.588207244873047,source,angry
1.8227540254592896,33.3336181640625,source,angry
-28.03868293762207,-2.0290958881378174,source,neutral
-47.589664459228516,4.889005184173584,source,neutral
-48.863677978515625,0.42869046330451965,source,neutral
-47.0572395324707,-1.536815881729126,source,neutral
-20.455291748046875,-14.63587760925293,source,neutral
-45.67131423950195,-3.0739643573760986,source,neutral
-48.35636901855469,2.0471549034118652,source,neutral
-37.21906280517578,-11.50217056274414,source,neutral
-9.56746768951416,36.282569885253906,source,neutral
-46.708839416503906,6.909626007080078,source,neutral
55.950462341308594,-18.203296661376953,source,happy
-28.932708740234375,-4.195650100708008,source,happy
-12.373586654663086,18.31194305419922,source,happy
-16.891010284423828,-26.890438079833984,source,happy
-44.694419860839844,7.8632001876831055,source,neutral
-44.34410858154297,7.0976057052612305,source,neutral
-47.07840347290039,3.7155978679656982,source,neutral
-31.519493103027344,-2.5572402477264404,source,happy
-5.0512189865112305,27.865633010864258,source,happy
-17.44516944885254,-2.805908679962158,source,happy
2.6227989196777344,36.252925872802734,source,happy
-31.500890731811523,-10.922723770141602,source,happy
-46.55815124511719,0.9302390217781067,source,neutral
-39.439762115478516,-1.926469326019287,source,sad
-43.18349075317383,6.773069858551025,source,sad
-48.96798324584961,-2.2228329181671143,source,sad
-48.061424255371094,-2.6718761920928955,source,sad
-31.70653533935547,-20.118005752563477,source,neutral
43.448486328125,-30.542165756225586,source,neutral
56.527809143066406,-19.938478469848633,source,sad
52.76302719116211,-23.49544906616211,source,neutral
36.287803649902344,-35.87632751464844,source,sad
-42.10297393798828,8.595480918884277,source,happy
